ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
KRT19_S22,4.134499028236597,24.788129402269867,15.899516929069245,1.941903438542545e-13,1.5414829495150722e-9,19.675464530799307
PPME1_S243,-3.480218408037622,23.419653852049798,-13.436331284115013,4.707126539130079e-11,1.8682585233807285e-7,14.470849336400416
KRT19_S35,4.953675158269384,25.86153678309347,10.251084821930888,8.8814335978214e-10,1.703650234648845e-6,12.293950178584321
EEF2_S502,2.0183389903036684,22.211802561838358,10.144550341864885,1.073097905422553e-9,1.703650234648845e-6,12.12323698173807
PRKCQ_S695,-3.3698389356695735,22.736878213362335,-10.433845666870138,1.0700831758082407e-9,1.703650234648845e-6,12.115217139473806
AFAP1_S548,2.4553064920973426,24.367878697207786,9.138357974748246,4.5810368776443785e-9,5.864376670185233e-6,10.851855033925563
LSR_S643,-5.175710852792491,23.997193242602037,-9.286850198828281,5.171407998399677e-9,5.864376670185233e-6,10.691082313349238
PLEKHA7_S612,-1.898703997960645,22.60774563222924,-8.929707326565378,1.0225390177006962e-8,1.0146143403135159e-5,10.063550794332961
NFIX_S361,1.9329168595136998,24.183498586082145,8.316831499655668,2.4229471555099412e-8,2.0974092550375576e-5,9.289048028036659
LARP1_T788,-1.6577459898791247,25.262330634049757,-8.275263024309366,2.642238920430282e-8,2.0974092550375576e-5,9.207302198505287
TANC2_S400,1.9479844016684886,23.420499186148376,9.04909203145801,2.941555078790254e-8,2.1227331104942758e-5,9.10673351230976
IRS1_S3,-2.2838955754709716,23.95133286906298,-8.149519102420054,3.438782194819212e-8,2.274754421872909e-5,8.95844825707127
MLF2_S216,2.43952787697528,25.18523806481045,8.457455930134167,3.7391640100058585e-8,2.2831910701097314e-5,8.79853240092323
SQSTM1_S272,-1.394968352042234,25.408862587837973,-7.754191466103721,7.982559993166238e-8,4.526111516125257e-5,8.160665577546943
KRT8_S9,1.5421031185642065,26.51107870252115,7.941103719777767,1.026493615459562e-7,5.092691449698752e-5,7.955336041065792
DCLK1_S332,3.5770753437170164,24.113930442679383,8.126487994185492,1.0210514769575395e-7,5.092691449698752e-5,7.947184008790349
DCLK1_S337,3.0190180585881095,24.735934794061752,7.84276343925751,1.2491925533687213e-7,5.832994405082888e-5,7.769463979223163
PLEKHA7_S907,-2.637218611602872,23.17223440091255,-8.248136385512746,1.790898800740709e-7,7.897863711266527e-5,7.387385132728339
CDK18_S12,2.2240287716940443,24.388075682168836,7.10579450473188,3.323469629517829e-7,1.3885106273217119e-4,6.802040778597494
DCLK1_S330,2.962255360790664,24.596792782506103,7.092911672755563,4.437299830408984e-7,1.739729426368171e-4,6.544624077206551
TGFB1I1_S137,2.3813121784946603,25.472445192327168,6.961218537039696,4.602458799915796e-7,1.739729426368171e-4,6.490790231730649
STK10_S514,1.3153311822693006,24.25955716564151,7.168620222682054,4.970207711591849e-7,1.7933413097552772e-4,6.456202829034341
PRICKLE2_S806,-1.2948451707847966,22.657257588366637,-7.274651480704688,5.370915270982507e-7,1.8536663226547453e-4,6.403196483798805
TGFB1I1_S141,2.3109386938320498,25.442058946709107,6.833421747879411,6.15110105688465e-7,2.0069694907026605e-4,6.213210434932529
LIMD2_S29,1.7038898599349679,25.238171314454323,6.810900537330373,6.475075773635433e-7,2.0069694907026605e-4,6.164057924325203
MYO9B_S1405,-1.5940729262044258,23.666181603211772,-6.8042803131743,6.57359621545341e-7,2.0069694907026605e-4,6.149595970458574
GORASP2_S451,-1.2979103633411029,24.385818161239207,-6.839260951502796,7.73672106773404e-7,2.2745959939138077e-4,6.012921907329886
LARP1_T785,-1.4909691690398077,25.30866719563167,-7.349799415400712,8.88903397710165e-7,2.520041132508318e-4,5.9541233993541445
KIF4A_S394,-1.7095714912270594,22.803865243858617,-6.74061832857386,9.625741199267546e-7,2.634797711716751e-4,5.803671892723566
SRSF1_S2,-1.3334669818870708,26.449898752927677,-6.600606623878022,1.0489109147989814e-6,2.640280370291902e-4,5.701746305921002
UTRN_S1405,-1.2951805958124432,23.011584858693322,-6.596502165131055,1.0588910743764074e-6,2.640280370291902e-4,5.692663697919061
TLN1_S1641,1.2956634269100533,24.213758521284184,6.594269375411856,1.0643609454439514e-6,2.640280370291902e-4,5.6877218967843515
